mapping_key,parent_mapping_key,raw_language_scope,scope_label,exact_raw_token,book_frequency,A_decision,A_target,A_confidence,B_decision,B_target,B_confidence,C_decision,C_target,C_confidence,D_decision,D_target,D_confidence,decision_vote_pattern,target_vote_pattern,consensus_tier,final_verdict,final_target,final_target_canonical_id,final_confidence,evidence_basis,minority_reason,owner_review_required
30635c97e77708cac815dee8faaa708ebcccf844eaf7e1019a4d628a99b00cad,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,短編,4,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.85,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.92,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.91,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
542ee2fd8f73df7374258d7093078a57b6ceda882a2b78b9883d8a24bb1a51c8,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""9\""]"",[""string"",""日语""]]",JA,都市,160,MAP_EXISTING,modern-romance,0.85,MAP_EXISTING,urban-setting,0.92,MAP_EXISTING,urban-setting,0.9,MAP_EXISTING,modern-romance,0.88,4MAP_EXISTING,modern-romance×2; urban-setting×2,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.85,书证全为女频现代婚恋（身代わり妻/婚約破棄），与简繁中文「都市」(男频爽文)语义分裂——同字符串跨scope必须独立判定,B/C: urban-setting（把跨语言同字符串当同一入口）,false
090bf072e577b7f12df9d8deaeb3444603d392b2ee87ed241ed800b528007290,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,LGBT+,1,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.2,NEW_CANONICAL,NEW:lgbt-plus,0.85,NEW_CANONICAL,NEW:lgbt,0.84,2HUMAN_REVIEW+2NEW_CANONICAL,HUMAN_REVIEW×2; NEW:lgbt-plus×1; NEW:lgbt×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.42,f=1，唯一书证为贵族女子重生嫁道令君——异性恋古言，字面被书证直接反证,C/D: NEW lgbt（字面）,false
b28b733a806e4f59f7b2adda8240a5d8583bc27ec412600436f1b37af9c162f0,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,女频,269,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
470cf26f6f9ab4c7566cbf07ecdc556bff079b52c070d4a1917f97322551e83d,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,男频,2,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
c637bdd573feedbffff714e3f42b6d3997363320b890cb2540fc664963aadfee,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,공포,2,NEW_CANONICAL,NEW:horror,0.78,NEW_CANONICAL,NEW:horror,0.82,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,3NEW_CANONICAL+1HUMAN_REVIEW,NEW:horror×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:horror,,0.8,A/B/C提出同一horror概念；本scope书证干净：血茶+高温末世灭亲；suspense无法承载恐惧体验检索,D: HUMAN_REVIEW（对全部Horror键一刀切0.47——对本scope过度保守）,false
660642851592cc41d85e478165697a95beb3f064cf6b8fa046f35c2688240a61,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,늑대 인간,29,MAP_EXISTING,werewolf,0.95,MAP_EXISTING,werewolf,0.96,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
3f9cd2691065567f2ed4711b7d857e6cc6eb5146395d7e13c5ef7b78d168984e,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,단편 소설,1,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.85,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.92,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.91,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
3ae1131de25fcaf4cb75c4e10cd17b9d56dca18a862511c0a12954cbc708027e,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,로맨스,84,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.93,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
f5e53dcdc7acb50d3f0ae53d7b04db8e4e84739ae289b57aadb5222565ec88e3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,마피아,4,MAP_EXISTING,mafia,0.93,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.84,4MAP_EXISTING,mafia×4,TIER_1_STRONG,ACCEPT_MAP,mafia,ct-v1-mafia,0.89,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
d122273518e9b945682d096dd7b105c26d5898f6558baac107d828e68e7f36f2,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,모험,1,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.68,HUMAN_REVIEW,HUMAN_REVIEW,0.2,HUMAN_REVIEW,HUMAN_REVIEW,0.4,HUMAN_REVIEW,HUMAN_REVIEW,0.44,3HUMAN_REVIEW+1IGNORE_NON_CONTENT,HUMAN_REVIEW×3; IGNORE_NON_CONTENT×1,TIER_5_SOURCE_DIRTY,ACCEPT_IGNORE,,,0.68,Adventure家族=男频侧fallback桶（共现几乎100%男频），无任何稳定内容语义：唯一书证为戴王冠的王子（言情）；与Others同性质，按非内容桶关闭。四家一致反对映射adventure,B/C/D: HUMAN_REVIEW；A: IGNORE——交叉验证后采A（共现+跨10个scope的系统性证据已足够）,false
f393b18cfc35cef6fd690030fc43a5402f8732b537286a01fbad4a428b9aaaca,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,역사,7,MAP_EXISTING,historical-romance,0.8,HUMAN_REVIEW,HUMAN_REVIEW,0.52,MAP_EXISTING,historical-romance,0.82,MAP_EXISTING,historical-romance,0.86,3MAP_EXISTING+1HUMAN_REVIEW,historical-romance×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_MAP,historical-romance,ct-v1-historical-romance,0.75,3/4一致；约4/7书证为权谋古言/战神将军穿越婚恋（含现代噪声）,B: HUMAN_REVIEW（不跨scope继承）,false
3cf0e5200eb53d36a73b512e7db7d4b4d2dea3b5498552f05d59c843b553d87c,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,재벌,20,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,4MAP_EXISTING,wealthy-ceo×4,TIER_1_STRONG,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.92,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
9cd8d332c26fd8e624155be0fff3416e75c9f27c1293bba3c03e8fac6820b760,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,판타지,10,HUMAN_REVIEW,HUMAN_REVIEW,0.58,MAP_EXISTING,fantasy,0.76,MAP_EXISTING,fantasy,0.8,HUMAN_REVIEW,HUMAN_REVIEW,0.5,2HUMAN_REVIEW+2MAP_EXISTING,HUMAN_REVIEW×2; fantasy×2,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,约6/10为Omegaverse狼人言情（알파/오메가/메이트），混入重生复仇——挂fantasy会把Omegaverse灌入奇幻页；werewolf侧另有承载,B/C: fantasy（B自flag过映射）,false
a3a85f59616d99a784c9020889181534567116a87be15d624f11d6f9a78b25b3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,현대,108,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
789bb3cd09f21e0b9b4958897da7f88557590adb73c4020d59720af5f50c98f9,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""14\""]"",[""string"",""韩语""]]",KO,환상,4,MAP_EXISTING,fantasy,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.4,MAP_EXISTING,fantasy,0.8,HUMAN_REVIEW,HUMAN_REVIEW,0.5,2MAP_EXISTING+2HUMAN_REVIEW,fantasy×2; HUMAN_REVIEW×2,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.45,与판타지同scope的重复同义token，4本中仅2本奇幻向（穿书/兽人）,A/C: fantasy（字面）,false
77b947889d3bbf441dfb5a829e334cbd437a9a8f06f660f284ca05adcfe4d5e5,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Aventura,36,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.8,MAP_EXISTING,modern-romance,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.4,HUMAN_REVIEW,HUMAN_REVIEW,0.44,2HUMAN_REVIEW+1IGNORE_NON_CONTENT+1MAP_EXISTING,HUMAN_REVIEW×2; IGNORE_NON_CONTENT×1; modern-romance×1,TIER_5_SOURCE_DIRTY,ACCEPT_IGNORE,,,0.72,Adventure家族fallback桶：书证为18+情色合集/CEO言情/狼人混装，无稳定语义；按非内容桶关闭,B: modern-romance（会把情色合集灌入现代言情页，未采纳）；C/D: HUMAN_REVIEW,false
b1865a3ea61258c57a5576a0413d1727a692253088f221d8f1aeb60f7ece17e3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Bilionários,107,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,4MAP_EXISTING,wealthy-ceo×4,TIER_1_STRONG,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.92,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
afc88faa7f36064fa098b101bdc4b90c462e246e9eb151d369cd1b7f6b839e34,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Contos,16,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.85,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.92,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.91,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
c2032317c2b633e36f3f58c71086179431a7383414f6c0c6780aa3621969f04f,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Fantasia,37,MAP_EXISTING,fantasy,0.85,HUMAN_REVIEW,HUMAN_REVIEW,0.58,MAP_EXISTING,fantasy,0.8,MAP_EXISTING,fantasy,0.8,3MAP_EXISTING+1HUMAN_REVIEW,fantasy×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_MAP,fantasy,ct-v1-fantasy,0.75,3/4一致；书证多数为异界生物/不朽者/魔典,B: HUMAN_REVIEW(0.58),false
aa2819f1cb9782618e389184912ab53cd6ede4cafb71f0923f58e6a919122d68,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,História,14,HUMAN_REVIEW,HUMAN_REVIEW,0.55,HUMAN_REVIEW,HUMAN_REVIEW,0.5,MAP_EXISTING,historical-romance,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.46,3HUMAN_REVIEW+1MAP_EXISTING,HUMAN_REVIEW×3; historical-romance×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.48,仅2-3/9历史向（19世纪牛仔/女帝崛起），其余现代复仇/桑巴/诅咒,C: historical-romance（字面）,false
a998a803f7c6f1c3b1048b722e796337ce6c65502627bb938788e0c554369619,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Horror,7,NEW_CANONICAL,NEW:horror,0.72,NEW_CANONICAL,NEW:horror,0.88,NEW_CANONICAL,NEW:horror,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.47,3NEW_CANONICAL+1HUMAN_REVIEW,NEW:horror×3; HUMAN_REVIEW×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:horror,,0.68,A/B/C提出同一horror概念；书证约半数为恐怖短篇集（Contos de Terror/Mistérios Sombrios），半数复仇言情——挂入但列过映射观察,D: HUMAN_REVIEW,false
ffdb87a84de39954d3b80b056588861e7557972ace4ca8ca88e9eb8c6e782c4e,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Jovem Adulto,46,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.54,HUMAN_REVIEW,HUMAN_REVIEW,0.5,HUMAN_REVIEW,HUMAN_REVIEW,0.42,4HUMAN_REVIEW,HUMAN_REVIEW×4,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：青少年标签下为Relatos Eróticos等露骨内容，46本，分级安全风险,,true
7d737b5cdd078afd7aa799ba80867b5636e382f673b84c534351f6906dddd42a,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,LGBT+,13,NEW_CANONICAL,NEW:lgbtq-romance,0.9,NEW_CANONICAL,NEW:lgbtq,0.82,NEW_CANONICAL,NEW:lgbt-plus,0.85,NEW_CANONICAL,NEW:lgbt,0.84,4NEW_CANONICAL,NEW:lgbtq-romance×1; NEW:lgbtq×1; NEW:lgbt-plus×1; NEW:lgbt×1,TIER_1_STRONG,ACCEPT_NEW_CANONICAL,NEW:lgbtq-romance,,0.85,4/4提出同一新概念（slug各异：lgbtq-romance/lgbtq/lgbt-plus/lgbt，语义归一后同一identity）；书证为BL/GL/Omegaverse同性恋爱主线,B对泰语นิยายวาย另提boys-love子概念→归一为alias,false
be691dc221166ffa119ea88a45735eca0fb2b7c94135bcf3a52e2e76c2380da0,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Lobisomem,51,MAP_EXISTING,werewolf,0.95,MAP_EXISTING,werewolf,0.96,MAP_EXISTING,werewolf,0.9,MAP_EXISTING,werewolf,0.95,4MAP_EXISTING,werewolf×4,TIER_1_STRONG,ACCEPT_MAP,werewolf,ct-v1-werewolf,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
78a91436d286310a553adeeb08f12b999dfacb152eda9c9119a6869ad70fa7e3,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Moderno,410,MAP_EXISTING,modern-romance,0.9,MAP_EXISTING,modern-romance,0.95,MAP_EXISTING,contemporary-setting,0.85,MAP_EXISTING,modern-romance,0.9,4MAP_EXISTING,modern-romance×3; contemporary-setting×1,TIER_3_TARGET_CONFLICT,ACCEPT_MAP,modern-romance,ct-v1-modern-romance,0.88,女频共现~100%，书证全为现代豪门婚恋/复仇言情；modern-romance为检索等价入口,C: contemporary-setting（setting facet字面映射，不错但检索价值低）,false
aa89b08f7e83ef14f6388ee3c71ba034ec851fff5898fb9e2ca117701a613735,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Máfia,48,MAP_EXISTING,mafia,0.93,MAP_EXISTING,mafia,0.92,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.92,4MAP_EXISTING,mafia×4,TIER_1_STRONG,ACCEPT_MAP,mafia,ct-v1-mafia,0.92,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
440e2846237c62a076109b4fc7fe4f49cdf55f075e045b29892766766f3e9df5,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Outras,16,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.98,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.9,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.94,4IGNORE_NON_CONTENT,IGNORE_NON_CONTENT×4,TIER_1_STRONG,ACCEPT_IGNORE,,,0.94,4/4一致：格式/兜底/目录型token，无独立内容检索语义（Others/短篇/图书家族）,,false
fa843cd90dcd6d71a1106537959c363aade125f6e0d7d55a415ed0867fd5ca72,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Romance,273,MAP_EXISTING,romance,0.9,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.95,MAP_EXISTING,romance,0.95,4MAP_EXISTING,romance×4,TIER_1_STRONG,ACCEPT_MAP,romance,ct-v1-romance,0.94,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
9eb1ea1dbb5dff5bfcea24700bec12e390a1ec11e49cc1046b35f1d666eed181,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Sci-fi,5,MAP_EXISTING,science-fiction,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.5,MAP_EXISTING,science-fiction,0.88,HUMAN_REVIEW,HUMAN_REVIEW,0.45,2MAP_EXISTING+2HUMAN_REVIEW,science-fiction×2; HUMAN_REVIEW×2,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,5本中系统重生/女法师/天使恶魔混装，科幻机制不稳定,A/C: science-fiction,false
1a4f9633777d85fa5bbaa246da453f8b1779baf4361c362e3dad25cea5759943,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,Xuanhuan,6,HUMAN_REVIEW,HUMAN_REVIEW,0.42,MAP_EXISTING,modern-romance,0.78,MAP_EXISTING,eastern-fantasy,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.42,2HUMAN_REVIEW+2MAP_EXISTING,HUMAN_REVIEW×2; modern-romance×1; eastern-fantasy×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.45,罗马化「玄幻」失真桶：书证为替嫁总裁/离婚复合/现代婚恋，与玄幻无关；同scope中文「玄幻奇幻」正常工作，证明此桶是另一套分类的错投,B: modern-romance（按书证）；C: eastern-fantasy（按字面）,false
82203655d52b242d75c59768d0c37539ac9456a1caef12f40c610dd75fa3b469,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,女频,1026,MAP_EXISTING,female-audience,0.93,MAP_EXISTING,female-audience,0.99,MAP_EXISTING,female-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3MAP_EXISTING+1IGNORE_NON_CONTENT,female-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_MAP,female-audience,ct-v1-female-audience,0.95,A/B/C一致映射；audience已是119正式facet（ct-v1-female-audience存在），书证全为女性向,D: IGNORE（视为运营二分旗——但artifact已建audience facet，忽略反而丢失已建模维度）,false
8459d6b0e8969d1e985c2e391af6d8faa70deafa81987b1a545454ba11a13be4,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""5\""]"",[""string"",""葡语""]]",PT,男频,59,NEW_CANONICAL,NEW:male-audience,0.8,NEW_CANONICAL,NEW:male-audience,0.98,NEW_CANONICAL,NEW:male-audience,0.95,IGNORE_NON_CONTENT,IGNORE_NON_CONTENT,0.96,3NEW_CANONICAL+1IGNORE_NON_CONTENT,NEW:male-audience×3; IGNORE_NON_CONTENT×1,TIER_2_GOOD,ACCEPT_NEW_CANONICAL,NEW:male-audience,,0.92,A/B/C提出同一概念；119只有female-audience无对称男性向入口，8217本可进女性向而1684本男频书无入口，结构性不对称,D: IGNORE（主张女频男频同进同退；若Owner不扩audience则两者一并IGNORE）,false
2f8e1fc4a08147ee074419fffaa7a359dc53fa55169435aff53fcb61710ab34c,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Для взрослых,6,MAP_EXISTING,mature-content,0.72,MAP_EXISTING,young-adult,0.86,MAP_EXISTING,mature-content,0.7,MAP_EXISTING,mature-content,0.87,4MAP_EXISTING,mature-content×3; young-adult×1,TIER_6_OWNER,OWNER_REVIEW,,,0.5,标签字面=成人向(年龄门槛)且6/6女频；但6本书证均为高中/大学恋爱，未见露骨描写。mature-content(A/C/D按标签)与young-adult(B按书证)方向相反且涉及分级安全，证据无法唯一裁决,B: young-adult 0.86（按书证）,true
39fcac8e0df8a6573ceebe31c14bcd5600a6ac840e189eb39af708711eccc1dc,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,История,4,HUMAN_REVIEW,HUMAN_REVIEW,0.5,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.45,HUMAN_REVIEW,HUMAN_REVIEW,0.46,4HUMAN_REVIEW,HUMAN_REVIEW×4,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.42,4/4 HUMAN_REVIEW；交叉验证确认为来源侧脏数据：书证为情色短篇/中世纪架空/海岛艳遇——「故事」桶,,false
f6203938c1edd022b0701e6abc9fc5085771ad181598234fbf3bfcf86c000b82,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,ЛГБТ+,14,NEW_CANONICAL,NEW:lgbtq-romance,0.7,NEW_CANONICAL,NEW:lgbtq,0.72,NEW_CANONICAL,NEW:lgbt-plus,0.85,NEW_CANONICAL,NEW:lgbt,0.84,4NEW_CANONICAL,NEW:lgbtq-romance×1; NEW:lgbtq×1; NEW:lgbt-plus×1; NEW:lgbt×1,TIER_1_STRONG,ACCEPT_NEW_CANONICAL,NEW:lgbtq-romance,,0.75,4/4提出同一新概念（slug各异：lgbtq-romance/lgbtq/lgbt-plus/lgbt，语义归一后同一identity）；书证为BL/GL/Omegaverse同性恋爱主线,B对泰语นิยายวาย另提boys-love子概念→归一为alias,false
a281a396f852214678fa79c17f819b7e735c1098457f2dccdcbc01e7393f41d5,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Мафия,30,MAP_EXISTING,mafia,0.93,MAP_EXISTING,mafia,0.92,MAP_EXISTING,mafia,0.9,MAP_EXISTING,mafia,0.92,4MAP_EXISTING,mafia×4,TIER_1_STRONG,ACCEPT_MAP,mafia,ct-v1-mafia,0.92,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
888ecc7d84702f320109db449469d898ba76641866ec5eef40563f9d056b1f79,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Миллиард,34,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.93,MAP_EXISTING,wealthy-ceo,0.9,MAP_EXISTING,wealthy-ceo,0.93,4MAP_EXISTING,wealthy-ceo×4,TIER_1_STRONG,ACCEPT_MAP,wealthy-ceo,ct-v1-wealthy-ceo,0.92,4/4 decision+target一致，代表书证与目标语义相符，无明显反证,,false
d556f190dc580b088a6860c0ee7a165914460f32c027784e07c5a26c8c125c95,,"[""RAW_LANGUAGE_SCOPE_V1"",""[\""number\"",\""7\""]"",[""string"",""俄语""]]",RU,Мистика,6,NEW_CANONICAL,NEW:supernatural-occult,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.49,NEW_CANONICAL,NEW:supernatural,0.7,HUMAN_REVIEW,HUMAN_REVIEW,0.6,2NEW_CANONICAL+2HUMAN_REVIEW,HUMAN_REVIEW×2; NEW:supernatural-occult×1; NEW:supernatural×1,TIER_5_SOURCE_DIRTY,DEFER_SOURCE_DIRTY,,,0.5,仅2/6灵异（凶宅/梦中肉身），其余复仇言情——不足以挂入supernatural,A/C: NEW supernatural（纯度不足）,false
